song_name,genre,length,tempo,sample_rate,zero_crossing_rate_mean,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var
Kamala Hot Like Paris.wav,Country,10131456,144.2307692,48000,0.04866289702,0.5569254,0.08670289,0.19082285,0.0070815077,2871.098761,1605589.007,3346.210871,740573.6347,5813.091001,-151.43008,8553.623,122.23835,1246.5295,-29.591177,841.81635,46.721622,575.04565,6.354943,320.74808,25.059866,259.13675,1.5714399,201.22362,15.967476,129.17236,8.976183,139.3218,8.564471,170.24362,2.0601752,81.986534,7.13034,90.43942,0.6589108,76.66684,1.2227466,95.62008,4.233509,58.232075
Brett Young - Mercy (Official Music Video).wav,Country,11432448,144.2307692,48000,0.03363662796,0.45681995,0.07952325,0.14197354,0.00874523,1695.501401,1091468.112,2497.232509,932376.6661,3057.205133,-217.55261,11189.206,179.41592,1189.8927,8.11721,1292.418,15.555964,659.8909,0.65777797,308.79462,19.174894,278.37912,-6.152072,170.24678,0.3539658,87.0915,-1.6862557,92.4496,0.11797485,69.213356,-4.3968644,65.11036,-0.59604794,63.015854,0.30047357,55.103996,-2.083119,67.78087,2.960862,52.102688
Shania Twain - Forever And For Always (Red Version) (Official Music Video).wav,Country,11666944,86.53846154,48000,0.06149939521,0.3615099,0.08428642,0.25698113,0.0053355354,3263.245012,1283956.616,3958.385114,409654.737,7366.673249,-82.68107,4488.224,136.74796,772.49255,-12.99011,349.0622,46.374275,269.29196,-21.246664,244.399,25.927353,190.92694,-14.622436,181.42168,11.152837,134.18886,-7.0711236,132.02634,8.274182,159.18132,-7.754493,92.11433,4.587097,114.49334,-7.266117,101.48148,-1.807798,88.6624,-3.2855508,78.93132
Shania Twain - Man! I Feel Like A Woman! (Official Music Video).wav,Country,11191296,125,48000,0.07404692003,0.3872512,0.087261565,0.16141385,0.0041548875,3443.85871,916541.1576,3807.638588,579475.2368,7207.433866,-105.8878,5464.7886,133.6793,747.05725,-36.985573,502.72964,38.691868,280.51447,-13.842441,177.76956,17.120874,176.41563,-16.597046,130.05627,8.5838175,110.21789,-5.8591247,80.92846,4.6390457,136.73856,-1.5149506,79.22225,7.1477795,100.77963,-7.060185,66.606224,3.0914488,78.61993,-6.0075912,59.489765
Kane Brown - Heaven.wav,Country,8403920,160.7142857,48000,0.04088770479,0.45186326,0.08341404,0.21098173,0.010457398,2409.913645,1564858.014,3327.953664,827353.3022,4945.343914,-149.45912,10776.249,147.22566,1259.1243,-3.7160316,759.4532,41.70135,463.26245,0.5941089,336.82965,25.657495,217.23048,-8.616435,162.04732,5.4947634,195.22366,-4.193907,123.80084,2.6342194,109.738396,-2.0679562,78.12463,4.065415,95.2846,-1.740415,96.6692,0.7403496,122.03435,-0.3130714,70.668465
Toby Keith - I Love This Bar.wav,Country,12467200,114.7959184,48000,0.0673759144,0.4703878,0.07626399,0.09098767,0.0018788225,2834.324383,1516572.162,3295.56265,834724.9593,5686.836847,-187.66519,8265.941,155.95413,1358.1416,-33.96528,426.72968,28.761032,608.7184,-9.361873,276.10526,24.919212,335.9496,-9.719389,138.76347,5.302311,130.58981,-2.754278,100.61062,6.3244834,107.90192,-5.521328,85.07326,5.349089,77.76157,-4.1486216,68.24133,2.9361937,67.58476,-1.0836987,63.73846
Shania Twain - That Don't Impress Me Much (Official Music Video).wav,Country,10493952,125,48000,0.09903066071,0.40586507,0.09082045,0.14605327,0.003398716,4642.747106,2154476.138,4628.922372,813676.7342,9915.152217,-112.40089,6341.8066,101.579185,1127.7874,-26.747494,419.47632,39.30136,470.11383,-7.122236,319.55783,22.340073,185.41728,-21.053518,171.64934,12.420015,175.7265,-11.110656,127.01188,9.78409,144.78957,-12.684117,118.88389,8.266498,114.47009,-11.656077,82.84739,4.126952,86.60153,-9.653359,77.63478
Luke Bryan - I Don't Want This Night To End (Official Music Video).wav,Country,14261248,112.5,48000,0.06065976835,0.47521502,0.07647634,0.055900086,0.00081352296,3199.530011,1148890.294,3807.761408,697348.4307,7104.790994,-245.32048,11261.22,134.74948,966.1892,-19.584656,615.2613,46.745964,396.4847,-6.175313,282.3435,23.831526,186.5788,-12.656554,152.32515,9.065417,153.22539,-1.8479114,113.81838,11.823465,100.84451,-4.931807,106.50012,3.837564,69.29059,1.6625004,81.932945,1.843512,56.95206,-1.1228583,61.332336
Brett Young - In Case You Didn't Know.wav,Country,10729984,148.0263158,48000,0.03574404212,0.42696202,0.08719282,0.08275958,0.0015123988,2008.181604,916747.8266,2825.948148,630280.5751,4008.801084,-248.56058,9031.15,164.38672,933.7748,-11.721658,982.94586,37.697155,406.75876,-2.1758416,275.88116,19.27876,212.13278,-6.4755225,190.50954,5.006831,120.20487,-1.0440284,126.54357,2.9676259,92.16793,-0.39745516,88.20424,0.3689753,91.001396,1.4866995,78.61174,-3.3779893,86.86886,2.6121416,80.98706
"Alan Jackson, Jimmy Buffett - It's Five O' Clock Somewhere (Official HD Video).wav",Country,11009024,125,48000,0.05359993765,0.48867336,0.077028595,0.10497379,0.0016085107,2587.710828,704290.4791,3254.892933,499134.7612,5074.859104,-167.44054,5462.1655,161.82964,719.3017,-35.750565,479.13315,28.982403,319.67822,-10.395962,270.71365,18.60618,159.90968,-12.434409,134.3271,13.690206,93.3834,3.0830073,103.15748,5.7992215,81.576836,-3.2687485,74.12511,4.086503,69.16607,-1.6950971,69.711464,1.9768915,71.08915,-1.6693316,56.007225
"Luke Bryan - Huntin’, Fishin’, And Lovin’ Every Day (Official Music Video).wav",Country,12686336,77.05479452,48000,0.04251582175,0.4824732,0.07781394,0.07518988,0.00063388667,2232.746168,1100542.988,2885.10204,735842.8271,4705.64446,-228.60394,6304.4204,169.14413,750.4892,-25.621733,662.6516,46.140366,362.67728,-1.0577939,375.08603,24.249596,234.59534,-7.21937,176.63939,6.46263,155.06905,-0.12127974,101.547134,6.1765027,73.03167,-1.34486,77.20921,-1.2293011,68.93329,0.70804137,68.67941,-1.6029437,52.86907,1.0215734,53.982147
Steve Earle - Copperhead Road (Official Music Video).wav,Country,12899840,160.7142857,48000,0.07342145329,0.49030793,0.0823791,0.1823134,0.009263743,3625.017584,2345873.386,4065.206321,1093602.22,7912.302238,-108.15951,5143.1704,126.75227,1011.7579,-21.728138,500.97372,40.301155,234.91713,-4.6809587,164.71011,25.594177,136.41321,-8.027051,167.32913,7.967388,193.84259,-5.4865274,107.15432,7.4578347,76.643364,-4.8174267,81.00762,6.519889,93.22211,-7.832984,60.403473,2.06597,78.35914,-4.3093114,50.85743
Dan + Shay - Tequila (Official Music Video).wav,Country,19886080,86.53846154,48000,0.0378324436,0.46792537,0.08443181,0.13335389,0.01830317,2152.767027,1156985.746,3061.526904,969454.4791,4334.757811,-234.3969,17634.48,141.16817,1262.3934,9.466269,1108.7463,21.095205,641.4209,-3.8126698,325.86478,13.272965,227.64413,-1.0352875,112.371254,2.1129947,103.20957,-1.0283753,80.68086,3.7248676,85.30652,-1.8579963,84.861595,1.7622718,63.554672,-0.17766398,70.66954,-2.8939865,61.39945,-0.3709072,54.54425
Zac Brown Band - Tie Up (Official Music Video).wav,Country,8899584,160.7142857,48000,0.05392634083,0.4800475,0.080725715,0.26184383,0.013116405,2878.51532,1011662.836,3430.163839,383031.1122,6122.847664,-86.50092,4776.258,144.59694,785.3082,-29.498144,556.1701,42.343834,331.8875,-15.643653,240.2654,20.850342,179.4582,-2.5936148,126.98149,7.5316377,130.39316,-3.9505215,105.40383,2.778718,93.847946,1.2568041,100.17468,-0.039583955,97.787605,3.4958725,93.59574,1.130477,69.256584,-3.2889352,71.00742
Luke Combs - Hurricane (Official Video).wav,Country,11241984,152.027027,48000,0.04704819007,0.45349857,0.08134213,0.12078346,0.0026539853,2648.929157,964695.6091,3490.866664,725371.1843,5530.993829,-170.45964,10094.515,146.92891,769.6703,-19.454395,815.58374,31.24121,214.81084,1.1528342,233.96115,23.354769,152.43172,-7.1256104,108.90977,8.085683,90.37517,-3.2056835,87.97791,7.414922,72.79981,1.7460287,72.62199,6.186776,64.6674,-1.8314968,64.36526,4.725195,61.238018,-2.3589277,46.78923
Redferrin - Just Like Johnny (Official Music Video).wav,Country,9393152,125,48000,0.0395591384,0.49342376,0.07921104,0.25219393,0.018015368,2250.760193,1224831.817,2862.186625,1171457.804,4705.3218,-131.1416,8082.1016,152.22594,906.34875,-19.382736,839.7421,37.5702,711.66254,8.881452,304.04587,16.376768,171.48003,-5.1468077,95.3332,4.6393547,175.73975,-0.1281236,100.32952,4.3243117,116.451775,5.3109818,122.26515,3.8269038,94.63973,-5.95808,80.26909,2.207109,84.62882,0.9331788,69.77202
Waylon Wyatt & Bayker Blankenship - Jailbreak (Official Music Video).wav,Country,9467392,170.4545455,48000,0.04371330563,0.41905126,0.08711744,0.20961806,0.009320134,2538.17514,1325314.647,3377.663587,1358314.18,5324.450692,-127.19785,4936.3926,153.83034,905.74194,-17.224062,728.54724,27.01741,413.30975,1.1522893,214.11667,20.456297,144.87883,-10.714927,164.33206,9.033337,177.6701,-5.879536,82.98045,0.112830885,165.32594,-8.260656,76.956566,-1.2518413,96.377205,-4.7961946,68.25734,-1.9671118,101.759346,-3.624455,63.84987
Babette featuring Mark Beling - Crying in the Rain (Lyric Video).wav,Country,8821248,92.21311475,48000,0.04388483353,0.4705907,0.08625454,0.25482717,0.007962143,2296.589885,728034.1122,2833.288614,415920.4032,5249.620484,-125.06757,5051.6616,176.67921,573.0535,-38.026222,680.0615,59.331013,603.5796,-14.600581,416.4045,25.806492,190.4338,2.2146158,113.84846,-2.6008508,109.11951,20.314629,101.946335,-13.193518,112.63985,15.774138,69.25813,-2.1995878,86.71494,3.5748465,73.36633,4.645376,54.27091,-6.3391094,55.467964
The Band Loula - Don't Call Me (Visualizer).wav,Country,9982976,127.8409091,48000,0.04453782119,0.38161677,0.09216537,0.21810897,0.009418602,2265.633445,819566.1482,2871.968435,472626.306,4758.615426,-140.05287,8568.25,160.51561,721.0236,-22.87958,1055.8,44.159,369.6871,-9.693474,412.9388,18.125467,154.96298,-8.136647,166.91368,8.82813,142.60983,4.6358128,111.9649,-0.1439346,89.07542,3.7631986,72.50373,1.8374887,79.11555,5.9707146,85.31669,-6.892443,72.24346,4.425948,72.96031
Chili Pepper.wav,Country,9638912,87.890625,48000,0.05362150832,0.48919043,0.07828422,0.29728717,0.009611205,3149.23086,887544.7753,4179.528651,739831.7519,7077.881002,-50.78641,3692.2815,144.81145,544.89594,-15.703617,277.478,19.612783,229.09482,-9.758304,139.33652,28.697393,68.875336,-11.884808,84.80728,14.294778,59.06567,-5.2561564,68.80112,11.151645,69.47594,-2.9788992,55.682476,10.678924,44.2467,-4.179675,52.16904,10.081065,47.64879,-4.1965375,56.602413
Cody Johnson - I'm Gonna Love You (with Carrie Underwood) [Official Music Video].wav,Country,8802304,66.96428571,48000,0.03413004141,0.4557253,0.08968162,0.20532311,0.011069434,1949.659241,1253499.833,2847.029177,732300.5442,3906.124586,-175.54337,8518.368,165.3187,1022.2653,0.9312847,884.7073,26.015692,610.50323,-7.197728,335.525,26.910576,211.17084,-3.9934943,193.81525,6.3770456,95.56942,9.790466,116.01502,0.5859252,126.346825,1.9281603,84.209305,2.5029945,90.96198,-0.11180225,68.600204,-3.3391259,74.17414,-0.00059054967,68.900696
Kelsey And Lisa - Takin' It Easy (Official Music Video).wav,Country,11879936,125,48000,0.04411993465,0.48000523,0.08125373,0.24509433,0.009802272,2494.647566,1256072.381,3248.846323,717986.7968,5435.56876,-126.11063,8878.933,147.57367,1146.9869,-14.116572,619.5809,44.56437,392.40225,-5.7438207,301.16888,28.749556,203.30687,-4.7749,144.6643,5.501641,144.53726,1.6657012,126.87263,4.7882605,86.57801,-0.9422832,80.86758,1.0467838,85.05664,1.6205648,74.841446,-0.265077,79.430084,2.335257,65.70476
Owen Riegling - Moonshines.wav,Country,11044352,74.01315789,48000,0.0409853833,0.4798493,0.081151,0.29989678,0.01684138,2226.692049,1046278.034,2848.011817,785627.9143,4529.714082,-105.285286,10514.27,161.55492,1064.7905,-23.66405,1232.68,30.690683,564.19977,-1.5732191,350.85327,23.318521,186.14464,-6.5541067,216.39853,8.887648,102.191986,3.7954836,87.94187,1.9048173,91.78038,1.1249825,76.88352,5.8189507,85.95968,2.3203871,50.976334,0.23165065,107.76554,4.0108805,63.7814
"Marc Miner - Rum, Sugar & Me (official video).wav",Country,6965760,87.890625,48000,0.04044224894,0.44250432,0.09710499,0.16224252,0.011109164,2618.572748,2735578.391,3753.902256,920604.2908,5252.46502,-231.03822,7275.5894,127.534645,1762.6119,12.355568,891.2216,42.343597,436.31662,20.925257,303.9051,26.145847,298.34415,-3.6168218,241.44429,7.0366716,152.90535,-1.2104784,175.32352,-2.2622683,158.92387,-12.852514,236.03723,2.3935192,106.85344,-2.8202417,78.05387,-7.0669904,107.458305,-7.399687,80.46514
Marc Miner - Better Man (official video).wav,Country,12096512,127.8409091,48000,0.03632700071,0.45611024,0.087775454,0.17247622,0.008597753,2580.671137,1155627.173,3807.99166,527182.1122,5402.394837,-174.94102,5144.467,141.15985,768.94934,-0.80556375,431.52567,40.637714,246.88121,12.306295,192.03885,24.476742,115.879395,-13.69575,242.77003,4.9993124,106.83485,-11.349725,101.81115,3.347503,112.8276,-8.970766,186.05202,3.6039815,58.093567,-5.9658375,61.549175,-7.1235914,58.577423,-10.962131,71.06623
Marc Miner - Get Up (official video).wav,Country,5869056,130.8139535,48000,0.03767028292,0.4512161,0.09741545,0.18287605,0.00891704,2692.193622,2186616.335,3946.442205,622198.5012,5500.438192,-201.38673,6744.4087,126.6375,1151.9292,10.976228,584.9782,48.35136,343.84918,20.012596,333.61996,28.821747,156.4585,-8.49881,247.77397,12.059049,188.66241,-3.80296,88.44896,8.752028,86.30457,-12.098371,154.15187,1.3907579,82.002426,-6.36178,69.12239,-5.689569,79.50183,-6.862699,69.175835
Marc Miner - Rowboat (official video).wav,Country,10030592,61.14130435,48000,0.02019073251,0.41112334,0.10245359,0.20620352,0.007943434,1837.297971,684654.924,3372.813513,393696.0037,3364.39379,-220.12434,4214.984,143.31082,678.7368,21.32657,504.27438,50.156757,261.36462,17.80085,256.59457,20.330935,164.67212,-8.089618,270.75583,10.039681,118.69725,0.63594884,156.79991,3.302793,80.51504,-13.898042,198.13028,-3.595668,86.75759,-7.202231,66.44572,-12.057398,83.44203,-13.373767,82.4208
Dawson Anderson - Yours for the Breaking (Official Video).wav,Country,8876544,104.1666667,48000,0.06984632758,0.47465092,0.08054169,0.26400805,0.008589846,3671.150801,2278719.83,4092.51505,946753.5313,8151.729582,-76.46379,6725.184,125.0495,1051.8032,-20.207048,396.8985,37.966763,477.0084,-9.916156,278.83478,36.07249,225.57605,-9.527815,146.73685,19.803516,136.12286,0.5771646,102.9471,12.020609,95.162636,-4.0360518,108.47988,7.600806,90.21462,-2.4912992,82.59514,3.3146849,90.97734,0.9079207,73.008514
Lane Smith - ＂Bleed＂ (Official Music Video).wav,Country,10250240,144.2307692,48000,0.0579523016,0.43164542,0.08443231,0.25083882,0.0113309305,3009.362204,1100860.382,3547.035441,599195.3173,6542.286459,-85.9965,9440.73,142.8082,883.49445,-27.64251,454.31427,46.194313,329.8018,-9.93029,286.35623,25.669363,124.61168,-9.25413,153.56573,9.169283,81.89374,-4.3972735,59.997383,5.7982974,85.93719,-2.1635008,57.51489,1.0618875,75.68693,-5.501266,59.947273,-1.5342413,69.08136,0.15933824,57.133583
Casii Stephan ft. Jay Burgess and Crys Matthews - Law & Order Official Lyric Video.wav,Country,13566464,165.4411765,48000,0.04806838392,0.47518694,0.07982534,0.20041794,0.009222766,2505.468973,1339336.194,3114.178506,817779.8212,5475.413239,-136.48225,11003.987,150.88843,771.2493,-16.38464,1051.6506,40.353153,602.46185,-10.171842,320.641,29.402052,183.66365,-3.6650152,185.60728,13.983152,103.16779,2.1533396,85.02612,-1.3819818,84.00515,0.5327899,66.49341,-1.730232,69.71921,1.0243057,57.35271,-1.4037637,63.580166,1.7945255,61.564587
James McGrath  If I Were Me.wav,Country,10279936,152.027027,48000,0.03218697081,0.43902385,0.08198859,0.17256315,0.0043844483,2110.328625,1325131.071,3116.676184,1033578.09,4456.179731,-175.51071,6510.8667,160.96262,1144.2179,1.2975814,524.26904,39.922104,360.00864,-3.1141639,266.68155,26.411345,234.47108,-2.2822611,129.41039,4.7213306,155.53622,-5.513761,98.55579,5.9977713,134.8341,-3.1900797,69.08086,-1.1720984,83.39861,-4.6584163,84.556335,-3.1571476,70.59642,-1.5007447,83.7741
Kid Rock - Picture feat. Sheryl Crow [Official Music Video].wav,Country,14239232,104.1666667,48000,0.03741957431,0.4859347,0.09380465,0.12706642,0.0026777445,2338.001338,1813876.072,3331.100973,901745.5793,4826.790145,-213.61992,6945.5786,149.36069,1022.19135,-3.0490522,775.0609,31.329372,333.3461,4.2826853,442.75687,29.617334,192.79956,-4.48911,249.15356,14.030116,118.88433,1.1584485,112.232155,7.1801744,95.053055,3.4045086,89.546326,5.2644763,86.25536,0.248834,79.84702,1.0081769,63.532528,-1.385777,66.06394
Waking Up the Dead (Official Video).wav,Country,11012096,100.4464286,48000,0.03418050478,0.46695542,0.08657545,0.19502649,0.0121564595,2126.151684,1080420.282,3031.8107,569575.767,4353.792671,-154.55376,5860.5874,157.72118,863.9922,-7.2430043,334.43887,36.013615,351.391,-2.2093503,274.47385,15.318776,109.06699,1.148211,105.1464,5.7940483,102.428276,-2.7231338,86.382454,-4.2167726,76.22194,1.0764347,66.27183,2.746256,80.61324,-2.3061743,60.302593,-2.0926993,56.8052,-2.3570733,52.45326
Braxton Keith - Cozy (Lyric Video).wav,Country,10324992,112.5,48000,0.03254627219,0.44502872,0.084159866,0.21272516,0.005673912,1951.782997,629446.5942,2780.897632,563366.8732,4055.791562,-150.63438,5076.814,168.80766,962.7794,-16.305376,637.85004,49.114582,421.6821,6.5368347,324.0324,13.4093895,164.31462,-1.445849,108.98462,4.761843,113.58672,1.8363591,89.59714,-0.6196267,87.07318,-1.9817313,74.331795,-2.026584,101.77866,-2.893139,75.19891,-1.08314,61.544186,-3.6613555,62.803936
Heading home (after one more drink).wav,Country,10858496,122.2826087,48000,0.06794283481,0.43413624,0.09866833,0.2509081,0.00812456,4047.965811,1668054.588,4333.188272,253655.6045,8928.191231,-100.06328,4887.626,99.40131,787.66534,-13.488597,343.7753,59.053055,305.42996,-9.039453,214.91643,42.549107,180.06079,-0.32047644,135.9276,18.275988,110.64978,-0.5777394,99.700294,6.8535557,93.39775,-4.1867785,81.81141,4.248385,81.9736,-9.068388,61.701534,-1.883902,67.499855,-4.5441318,59.758736
Gonna Be You (Official Lyric Video).wav,Country,8678912,96.98275862,48000,0.05860688529,0.42186138,0.08359261,0.24755535,0.011976581,3111.921009,1325652.264,3772.843702,760614.3039,6696.232838,-89.42315,9021.408,137.00554,891.40643,-20.76991,469.50162,39.125305,275.95477,-6.304822,208.154,21.110064,141.77707,-11.469661,145.15063,11.865639,110.276146,-0.54850024,103.867195,1.0989593,144.78177,-2.0650427,92.86866,7.826913,103.94568,-5.9997025,65.47961,1.9382733,86.569435,-7.800477,62.298138
"Don Louis, Sophia Scott - She's Trouble (Official Video).wav",Country,9259520,89.28571429,48000,0.05675672173,0.47244996,0.083282605,0.25188297,0.0076590753,3126.855616,1496616.956,3753.882237,561082.1096,7315.890053,-99.68857,7351.501,143.48064,976.3866,-16.335754,496.34735,49.85966,421.98093,-19.785524,296.54578,34.32945,215.96626,-14.83073,140.68384,17.465187,131.00075,-1.9285359,96.1949,3.5289629,79.76352,0.3416816,71.14406,-1.6776567,69.63473,4.4699802,66.5808,-4.4047146,75.92984,6.985142,63.844418
Marc Miner - Ol' Well (official video).wav,Country,4601344,66.96428571,48000,0.05050176644,0.41131806,0.11898718,0.14940514,0.015405559,3352.969757,3543305.833,4468.933236,1267619.724,7302.911695,-259.7211,7201.9404,115.26695,1210.3661,22.807499,692.4191,33.33273,287.2795,6.773234,272.13223,6.9993486,300.69202,-12.916769,350.42853,10.143101,139.16508,-0.44335607,178.22504,3.8248653,109.34014,-17.566444,289.1797,-0.28879538,134.79651,-2.164707,87.128845,-9.740145,168.47043,-6.2418957,106.13372
Tyra Madison ＂Three Wise Men＂ (Visualizer).wav,Country,7551488,90.72580645,48000,0.08339217383,0.41647378,0.0953539,0.25483415,0.00990804,4217.025186,2104373.761,4418.199502,459828.846,9116.925318,-84.516815,6780.379,106.072105,1168.5714,-17.585913,536.5732,46.239475,373.4055,-14.504416,260.7714,30.097803,191.53201,-9.989691,187.6841,17.83009,154.55342,-4.6214557,100.352585,6.6963854,142.56335,-2.0879116,101.96312,13.624936,96.638,-6.620171,87.11783,5.0505095,76.47146,-4.099299,81.050644
